Book_Name,book_id,guten_genre,Author_Name,postive,neutral,negative,sentence_length,TTR,person_count,she_pronoun,he_pronoun,ease_of_readability,class
Doctor Cupid: A Novel,pg35548.epub,Literary,Broughton| Rhoda,0.135,0.76,0.10400000000000000,7318,0.874631299501268,196,417,360,78.83,3
The Funny Philosophers- or Wags and Sweethearts.  A Novel,pg35599.epub,Literary,Yellott| George,0.133,0.7710000000000000,0.096,6783,0.853576652481808,255,66,310,68.02,3
Mysterious Mr. Sabin,pg35661.epub,Detective and Mystery,Oppenheim| E. Phillips,0.146,0.769,0.085,8806,0.870038830091706,150,149,338,82.49,0
Titan: A Romance. v. 1 (of 2),pg35664.epub,Literary,Paul| Jean,0.165,0.757,0.077,3751,0.8619135702724240,315,227,433,67.89,3
The Late Tenant,pg35691.epub,Literary,Tracy| Louis,0.121,0.7760000000000000,0.10300000000000000,4573,0.870028925050023,123,209,295,81.54,3
The Game and the Candle,pg35740.epub,Literary,Ingram| Eleanor M.,0.156,0.741,0.10400000000000000,3695,0.874262981150005,87,82,266,80.76,3
Lily Pearl and The Mistress of Rosedale,pg35765.epub,Literary,Glenwood| Ida,0.16400000000000000,0.732,0.105,6812,0.8727027546847,233,373,215,79.27,3
Dilemmas of Pride- (Vol 1 of 3),pg35769.epub,Literary,Loudon| Mrs,0.161,0.7510000000000000,0.08800000000000000,1234,0.872904106206799,87,111,141,60.7,3
The Hills of Refuge: A Novel,pg35785.epub,Literary,Harben| Will N.,0.129,0.777,0.094,8994,0.864477840655322,154,260,426,92.37,3
Plain Mary Smith: A Romance of Red Saunders,pg35787.epub,Humorous and Wit and Satire,Phillips| Henry Wallace,0.158,0.733,0.109,3834,0.868133846875085,172,131,248,92.82,2
The Black Star: A Detective Story,pg35833.epub,Detective and Mystery,McCulley| Johnston,0.094,0.825,0.081,3629,0.850092577388043,29,26,236,80.94,0
Final Proof- The Value of Evidence,pg35902.epub,Detective and Mystery,Ottolengui| Rodrigues,0.114,0.789,0.096,6663,0.8617391531492160,179,181,353,79.77,0
The Finger of Fate: A Romance,pg35912.epub,Literary,Reid| Mayne,0.114,0.7930000000000000,0.09300000000000000,5786,0.860409128960837,194,96,270,76.63,3
The Child Wife,pg35913.epub,Literary,Reid| Mayne,0.131,0.784,0.085,8888,0.868005374870621,332,150,352,80.03,3
Silent Struggles,pg36027.epub,Literary,Stephens| Ann S.,0.152,0.722,0.126,6964,0.871555234398605,152,312,247,76.81,3
A Speckled Bird,pg36029.epub,Literary,Evans| Augusta J.,0.151,0.7390000000000000,0.11,5944,0.876914079319737,342,387,314,76.96,3
Hesperus- Forty-Five Dog-Post-Days: A Biography. Vol. I.,pg36071.epub,Literary,Paul| Jean,0.157,0.764,0.078,2830,0.865849826311001,314,106,420,68.08,3
Hesperus- Forty-Five Dog-Post-Days: A Biography. Vol. II.,pg36087.epub,Literary,Paul| Jean,0.158,0.746,0.096,2688,0.865252150999064,344,96,325,69.49,3
The Letter of Credit,pg36159.epub,Love and Romance,Warner| Susan,0.155,0.762,0.083,13847,0.8683232049471760,216,403,260,92.17,4
Bijou,pg36199.epub,Literary,Gyp| ,0.168,0.754,0.078,4608,0.874457902754463,161,161,194,83.39,3
The Shooting of Dan McGrew- A Novel. Based on the Famous Poem of Robert Service,pg36232.epub,Literary,Dana| Marvin| Service| Robert W.,0.129,0.752,0.11800000000000000,3361,0.847682745379952,70,123,260,78.05,3
The Red Mouse: A Mystery Romance,pg36247.epub,Detective and Mystery,Osborne| William Hamilton,0.13700000000000000,0.7710000000000000,0.092,4921,0.871957904693292,278,237,327,82.36,0
The Invisible Lodge,pg36353.epub,Literary,Paul| Jean,0.145,0.767,0.08800000000000000,3332,0.86959548978564,340,172,366,67.97,3
Faithful Margaret: A Novel,pg36360.epub,Literary,Simpson| Mrs. J. M.,0.16700000000000000,0.7090000000000000,0.124,6151,0.874043208689436,265,399,384,78.94,3
Zoe- Some Day: A Novel,pg36364.epub,Literary,Leonard| May,0.185,0.7140000000000000,0.10100000000000000,2190,0.88668061150373,119,166,128,80.47,3
Dangerous Ground- The Rival Detectives,pg36366.epub,Detective and Mystery,Lynch| Lawrence L.,0.126,0.763,0.11200000000000000,7451,0.879377215099276,206,288,477,81.99,0
Wives and Widows- The Broken Life,pg36374.epub,Literary,Stephens| Ann S.,0.16400000000000000,0.7170000000000000,0.11900000000000000,7517,0.873958179611247,93,321,228,81.02,3
The Turn of the Tide: The Story of How Margaret Solved Her Problem,pg36401.epub,Literary,Porter| Eleanor H.,0.142,0.768,0.09,3689,0.873018734537894,138,264,173,83.44,3
Titan: A Romance. v. 2 (of 2),pg36403.epub,Literary,Paul| Jean,0.163,0.7390000000000000,0.098,5258,0.867840254153307,350,298,495,73.5,3
Jessamine: A Novel,pg36414.epub,Literary,Harland| Marion,0.18,0.7290000000000000,0.091,5954,0.867079166598526,211,335,314,68.12,3
The Story of an Untold Love,pg36439.epub,Literary,Ford| Paul Leicester,0.166,0.737,0.09700000000000000,2658,0.859304981603608,77,116,188,79.34,3
A Butterfly on the Wheel: A Novel,pg36467.epub,Literary,Hemmerde| Edward G.| Neilson| Francis| Thorne| Guy,0.145,0.7490000000000000,0.106,4597,0.875938815689043,102,126,131,83.81,3
The Red Derelict,pg36588.epub,Sea and Adventure,Mitford| Bertram,0.134,0.763,0.102,6588,0.872278525637619,122,194,385,81.09,5
Fordham's Feud,pg36593.epub,Literary,Mitford| Bertram,0.142,0.7560000000000000,0.102,6398,0.875822483071271,208,199,313,79.85,3
The Haunted Homestead: A Novel,pg36713.epub,Literary,Southworth| Emma Dorothy Eliza Nevitte,0.142,0.752,0.106,3925,0.869611745144969,243,178,224,76.56,3
One Maid's Mischief,pg36723.epub,Literary,Fenn| George Manville,0.159,0.723,0.11700000000000000,11160,0.872935344458504,257,403,410,81.44,3
Cynthia Wakeham's Money,pg36758.epub,Detective and Mystery,Green| Anna Katharine,0.14300000000000000,0.754,0.10400000000000000,4653,0.8676270210286,93,274,387,79.89,0
Midnight Webs,pg36875.epub,Literary,Fenn| George Manville,0.12,0.765,0.114,4224,0.866919831580432,256,180,403,85.0,3
In Strange Company: A Story of Chili and the Southern Seas,pg37081.epub,Sea and Adventure,Boothby| Guy,0.124,0.779,0.09700000000000000,3047,0.865156645728311,119,147,272,78.31,5
A Life For a Love: A Novel,pg37107.epub,Literary,Meade| L. T.,0.184,0.726,0.09,7719,0.875423242028006,235,258,316,84.94,3
The Ranchman,pg37204.epub,Western Stories,Seltzer| Charles Alden,0.11,0.787,0.10300000000000000,4114,0.8508768148002460,133,214,350,78.61,6
The Wayfarers,pg37208.epub,Literary,Cutting| Mary Stewart,0.145,0.7710000000000000,0.085,5601,0.872034303916763,128,293,301,79.47,3
The Crime Doctor,pg37338.epub,Detective and Mystery,Hornung| E. W.,0.122,0.775,0.10300000000000000,3767,0.868166244703377,121,100,281,80.92,0
Pray You- Sir- Whose Daughter?,pg37355.epub,Literary,Gardener| Helen H.,0.151,0.7340000000000000,0.115,2180,0.868238721944512,79,151,170,81.46,3
The Empty Sack,pg37412.epub,Literary,King| Basil,0.129,0.7910000000000000,0.08,7025,0.8670828478349280,188,277,362,81.35,3
The Sin of Monsieur Pettipon- and other humorous tales,pg37430.epub,Humorous and Wit and Satire,Connell| Richard Edward,0.12300000000000000,0.7910000000000000,0.086,5322,0.881063510437726,341,100,401,83.32,2
Rough-Hewn,pg37451.epub,Literary,Fisher| Dorothy Canfield,0.128,0.799,0.073,353,0.869174200296914,44,15,65,74.07,3
Daisy Thornton,pg37467.epub,Literary,Holmes| Mary Jane,0.156,0.7490000000000000,0.094,1125,0.854385808001038,83,175,143,86.4,3
Jessie Graham,pg37476.epub,Literary,Holmes| Mary Jane,0.146,0.763,0.092,1994,0.865976431171065,103,255,291,77.73,3
The Debit Account,pg37479.epub,Literary,Onions| Oliver,0.11800000000000000,0.805,0.077,3556,0.865064742517385,150,236,105,81.41,3
The Gray Phantom's Return,pg37490.epub,Detective and Mystery,Landon| Herman,0.105,0.78,0.115,5472,0.846376640162478,85,92,393,78.02,0
The Sins of the Children: A Novel,pg37664.epub,Literary,Hamilton| Cosmo,0.168,0.759,0.073,6229,0.867704180223134,199,196,290,80.0,3
Mavis of Green Hill,pg37710.epub,Love and Romance,Baldwin| Faith,0.177,0.74,0.083,5445,0.870972523168952,197,106,213,83.58,4
Notwithstanding,pg37781.epub,Literary,Cholmondeley| Mary,0.11600000000000000,0.774,0.11,5770,0.870284279839867,245,225,201,80.43,3
The Open Question: A Tale of Two Temperaments,pg37827.epub,Literary,Robins| Elizabeth,0.15,0.747,0.10300000000000000,12210,0.878724067270964,498,402,382,82.7,3
The Story of Louie,pg37838.epub,Literary,Onions| Oliver,0.124,0.7760000000000000,0.1,182,0.863710277724269,28,27,26,80.84,3
A Humble Enterprise,pg37866.epub,Literary,Cambridge| Ada,0.166,0.772,0.062,2892,0.869471977608536,150,187,174,80.67,3
The Gray Phantom,pg37913.epub,Detective and Mystery,Landon| Herman,0.113,0.7760000000000000,0.111,4464,0.858356252892903,62,174,301,77.85,0
In Accordance with the Evidence,pg37919.epub,Literary,Onions| Oliver,0.11200000000000000,0.797,0.09,3572,0.859955614632259,104,145,162,81.84,3
The Heatherford Fortune - a sequel to the Magic Cameo,pg38006.epub,Literary,Sheldon| Mrs. Georgie,0.17300000000000000,0.737,0.09,2680,0.867470115893533,93,282,279,76.22,3
The Sailor,pg38186.epub,Literary,Snaith| J. C.,0.129,0.779,0.092,8947,0.852104648090252,398,169,417,79.81,3
Kenneth McAlpine: A Tale of Mountain- Moorland and Sea,pg38199.epub,Literary,Stables| Gordon,0.14,0.774,0.087,3573,0.870558801583338,184,64,218,89.61,3
The Making of William Edwards- The Story of the Bridge of Beauty,pg38212.epub,Literary,Banks| Mrs. G. Linnaeus,0.13,0.7810000000000000,0.08900000000000000,3335,0.867562805004868,163,144,295,74.99,3
Simon the Jester,pg3828.epub,Humorous and Wit and Satire,Locke| William John,0.16,0.736,0.10400000000000000,7536,0.859001282344842,279,222,283,82.51,2
A Witch of the Hills- v. 1 [of 2],pg38291.epub,Literary,Warden| Florence,0.16700000000000000,0.737,0.096,1856,0.864320319158353,91,132,125,75.93,3
A Witch of the Hills- v. 2 [of 2],pg38292.epub,Literary,Warden| Florence,0.158,0.7340000000000000,0.10800000000000000,1866,0.861749986737622,75,170,120,76.65,3
The Happy Warrior,pg38325.epub,Literary,Hutchinson| A. S. M.,0.149,0.758,0.09300000000000000,6034,0.874573256873397,231,265,356,81.35,3
A Knight on Wheels,pg38368.epub,Literary,Hay| Ian,0.141,0.778,0.08,7088,0.879499511283674,309,166,296,72.24,3
Loaded Dice,pg38474.epub,Literary,Clark| Ellery H.,0.161,0.7440000000000000,0.095,4486,0.868064729678042,162,139,357,81.28,3
Gargoyles,pg38489.epub,Literary,Hecht| Ben,0.165,0.7190000000000000,0.11600000000000000,8215,0.865748895373093,133,204,307,73.49,3
The Story of Charles Strange: A Novel. Vol. 1 (of 3),pg38623.epub,Literary,Wood| Mrs. Henry,0.125,0.789,0.087,3937,0.875587569848775,122,180,194,83.56,3
The Story of Charles Strange: A Novel. Vol. 2 (of 3),pg38624.epub,Literary,Wood| Mrs. Henry,0.102,0.79,0.10800000000000000,3734,0.867835574402063,138,195,178,92.03,3
The Story of Charles Strange: A Novel. Vol. 3 (of 3),pg38625.epub,Literary,Wood| Mrs. Henry,0.12300000000000000,0.7930000000000000,0.084,162,0.867554138137571,17,3,25,85.4,3
Miranda of the Balcony: A Story,pg38679.epub,Literary,Mason| A. E. W.,0.11,0.8030000000000000,0.08800000000000000,5286,0.854985843836799,143,207,360,80.18,3
The Turnstile,pg38689.epub,Literary,Mason| A. E. W.,0.135,0.777,0.08800000000000000,8180,0.858434420385995,171,264,330,81.26,3
The Maker of Opportunities,pg38702.epub,Literary,Gibbs| George,0.14800000000000000,0.765,0.087,3343,0.869992862141721,143,154,192,83.04,3
A Singular Metamorphosis,pg38715.epub,Literary,Skiles| May Evelyn,0.151,0.7560000000000000,0.09300000000000000,823,0.868552650685322,29,75,81,68.37,3
The Monctons: A Novel. Volume 2 (of 2),pg38798.epub,Literary,Moodie| Susanna,0.177,0.675,0.14800000000000000,3183,0.863464081060373,148,143,146,78.8,3
Out of a Labyrinth,pg38888.epub,Detective and Mystery,Lynch| Lawrence L.,0.13,0.7880000000000000,0.08200000000000000,5098,0.87201469457682,210,149,261,79.52,0
Mr. Marx's Secret,pg39018.epub,Detective and Mystery,Oppenheim| E. Phillips,0.127,0.778,0.095,5492,0.866837597127007,152,102,259,81.68,0
The White Blackbird,pg39066.epub,Literary,Aitken| Robert,0.111,0.7860000000000000,0.10300000000000000,5812,0.876600499821828,139,212,408,78.54,3
Miser Farebrother: A Novel (vol. 1 of 3),pg39111.epub,Literary,Farjeon| B. L.,0.184,0.7340000000000000,0.08200000000000000,3481,0.870094088709482,77,138,217,83.2,3
It May Be True- Vol. 2 (of 3),pg39192.epub,Literary,Wood| Mrs. Henry,0.155,0.711,0.134,2903,0.877545603908123,124,309,238,89.78,3
It May Be True- Vol. 3 (of 3),pg39193.epub,Literary,Wood| Mrs. Henry,0.151,0.6990000000000000,0.15,3276,0.877131970165671,110,299,220,90.59,3
Tales for Fifteen,pg39207.epub,Literary,Cooper| James Fenimore,0.18900000000000000,0.72,0.091,1649,0.86337167510512,100,134,157,66.92,3
Mitchelhurst Place: A Novel. Vol. 1 (of 2),pg39345.epub,Literary,Veley| Margaret,0.142,0.759,0.1,2769,0.871216606589111,127,157,211,80.7,3
Wyndham's Pal,pg39349.epub,Literary,Bindloss| Harold,0.11900000000000000,0.7860000000000000,0.095,6171,0.862732680149619,118,105,315,82.46,3
Mabel: A Novel. Vol. 3 (of 3),pg39359.epub,Literary,Newby| Mrs. C. J.,0.17300000000000000,0.721,0.107,1464,0.873609935451613,67,242,154,76.01,3
Mildred Arkell: A Novel. Vol. 2 (of 3),pg39377.epub,Literary,Wood| Mrs. Henry,0.109,0.805,0.087,4815,0.86914181869091,191,150,302,81.66,3
A Gamble with Life,pg39417.epub,Detective and Mystery,Hocking| Silas K.,0.17,0.735,0.095,8816,0.871409966736573,484,235,393,80.93,0
The Mysterious Wanderer- Vol. III - A Novel in Three Volumes,pg39425.epub,Literary,Reeve| Sophia,0.154,0.738,0.10800000000000000,1118,0.859585485348,74,108,162,66.73,3
Guy and Pauline,pg39556.epub,Literary,MacKenzie| Compton,0.152,0.76,0.08800000000000000,6314,0.871812825605759,246,288,382,79.38,3
In the Hands of the Malays- and Other Stories,pg39616.epub,Sea and Adventure,Henty| G. A.,0.11,0.8,0.09,1780,0.855172943920335,65,50,136,75.53,5
Sylvia & Michael: The later adventures of Sylvia Scarlett,pg39660.epub,Literary,MacKenzie| Compton,0.127,0.755,0.11800000000000000,5899,0.870185777163703,275,280,229,78.2,3
Mildred Arkell: A Novel. Vol. 1 (of 3),pg39692.epub,Literary,Wood| Mrs. Henry,0.127,0.7880000000000000,0.084,4656,0.870105304052527,195,225,224,82.37,3
Mildred Arkell: A Novel. Vol. 3 (of 3),pg39693.epub,Literary,Wood| Mrs. Henry,0.107,0.787,0.105,4997,0.866540613158299,196,163,297,82.24,3
The Marriage of Esther,pg39731.epub,Literary,Boothby| Guy,0.14,0.754,0.106,4300,0.860540823602745,66,89,265,82.37,3
Vassall Morton: A Novel,pg39768.epub,Literary,Parkman| Francis,0.14,0.752,0.10800000000000000,5803,0.867936721486743,235,119,339,77.72,3
A Sovereign Remedy,pg39813.epub,Literary,Steel| Flora Annie Webster,0.14300000000000000,0.764,0.094,7475,0.87838819346071,301,271,316,82.18,3
Upsidonia,pg39905.epub,Humorous and Wit and Satire,Marshall| Archibald,0.153,0.7660000000000000,0.08200000000000000,3139,0.863473016439115,109,66,159,78.81,2
Ashton-Kirk- Secret Agent,pg39940.epub,Detective and Mystery,McIntyre| John Thomas,0.11800000000000000,0.813,0.069,4596,0.857809568508711,85,116,372,80.55,0
In Silk Attire: A Novel,pg40111.epub,Literary,Black| William,0.156,0.755,0.08900000000000000,1786,0.8670976828947380,142,132,156,77.46,3
Fashion and Famine,pg40114.epub,Literary,Stephens| Ann S.,0.162,0.723,0.115,7990,0.874766629470008,149,326,315,78.63,3
A Woman's Love,pg40180.epub,Literary,Opie| Amelia,0.168,0.7120000000000000,0.12,1231,0.860339192324399,48,141,169,76.8,3
Mabel: A Novel. Vol. 2 (of 3),pg40199.epub,Literary,Newby| Mrs. C. J.,0.177,0.715,0.10800000000000000,1655,0.872947895366872,58,235,197,74.67,3
The Threatening Eye,pg40278.epub,Literary,Knight| E. F.,0.172,0.698,0.13,6694,0.872502237744237,234,371,217,79.98,3
True to a Type- Vol. 1 (of 2),pg40324.epub,Literary,Cleland| Robert,0.152,0.768,0.08,2800,0.871161941238568,116,167,156,79.05,3
True to a Type- Vol. 2 (of 2),pg40325.epub,Literary,Cleland| Robert,0.15,0.76,0.091,2748,0.869986290923757,100,176,131,80.67,3
The Coward Behind the Curtain,pg40347.epub,Literary,Marsh| Richard,0.111,0.8030000000000000,0.086,4417,0.861124934862035,112,302,295,89.86,3
The Crime and the Criminal,pg40348.epub,Detective and Mystery,Marsh| Richard,0.11700000000000000,0.79,0.09300000000000000,9530,0.853942280182283,202,142,330,91.38,0
It May Be True- Vol. 1 (of 3),pg40418.epub,Literary,Wood| Mrs. Henry,0.155,0.731,0.114,2683,0.8775525451638500,133,325,204,81.26,3
Miss Hildreth: A Novel- Volume 1,pg40431.epub,Literary,Stevens| Augusta de Grasse,0.17,0.718,0.111,1601,0.875504153622937,160,147,155,74.89,3
Miss Hildreth: A Novel- Volume 2,pg40432.epub,Literary,Stevens| Augusta de Grasse,0.152,0.738,0.11,1760,0.874567084658397,146,156,179,66.26,3
Miss Hildreth: A Novel- Volume 3,pg40433.epub,Literary,Stevens| Augusta de Grasse,0.13700000000000000,0.7390000000000000,0.124,1734,0.867109996154904,100,152,161,65.35,3
Violet Forster's Lover,pg40450.epub,Literary,Marsh| Richard,0.113,0.805,0.08200000000000000,5070,0.857246694293385,89,212,261,90.77,3
Under One Flag,pg40451.epub,Literary,Marsh| Richard,0.121,0.8030000000000000,0.076,6530,0.86036847087299,224,176,278,81.28,3
The Twickenham Peerage,pg40452.epub,Literary,Marsh| Richard,0.11200000000000000,0.794,0.094,3313,0.858615877645213,80,49,202,82.7,3
The Garden of Survival,pg4046.epub,Ghost and Horror,Blackwood| Algernon,0.192,0.7090000000000000,0.098,1040,0.859643287575464,18,84,4,68.7,1
Black Star's Campaign: A Detective Story,pg40484.epub,Detective and Mystery,McCulley| Johnston,0.094,0.826,0.079,2303,0.84562295234963,19,23,165,80.34,0
The Red Lottery Ticket,pg40491.epub,Detective and Mystery,Boisgobey| Fortunu,0.131,0.757,0.11200000000000000,3265,0.865722396735968,97,121,240,80.12,0
The King of Diamonds: A Tale of Mystery and Adventure,pg40493.epub,Detective and Mystery,Tracy| Louis,0.13700000000000000,0.767,0.096,6143,0.869034853642583,173,68,422,80.69,0
The Ordeal of Elizabeth,pg40495.epub,Literary,Anonymous,0.161,0.741,0.099,2606,0.872667950531661,76,200,145,81.85,3
The Splendid Fairing,pg40545.epub,Literary,Holme| Constance,0.141,0.765,0.094,3931,0.871925685114677,152,214,204,89.44,3
Moth and Rust  Together with Geoffrey's Wife and The Pitfall,pg40566.epub,Literary,Cholmondeley| Mary,0.14,0.7610000000000000,0.099,4067,0.87425450990381,202,206,142,82.37,3
Prince Charlie,pg40611.epub,Literary,Delannoy| Burford,0.162,0.722,0.11600000000000000,4983,0.867100954114778,101,191,261,83.39,3
The Hypocrite,pg40651.epub,Literary,Thorne| Guy,0.166,0.7490000000000000,0.084,2123,0.864621127687742,171,37,151,80.28,3
The White Virgin,pg40672.epub,Literary,Fenn| George Manville,0.17,0.722,0.109,2314,0.871954681184226,70,86,156,91.91,3
The Tiger Lily,pg40673.epub,Literary,Fenn| George Manville,0.179,0.711,0.11,4362,0.8705056303293640,143,192,239,92.02,3
Sawn Off: A Tale of a Family Tree,pg40674.epub,Literary,Fenn| George Manville,0.13,0.721,0.149,4635,0.875722218589811,137,121,262,93.62,3
Gretchen: A Novel,pg40702.epub,Literary,Holmes| Mary Jane,0.12300000000000000,0.792,0.085,7165,0.858346452867667,291,466,487,85.48,3
Fighting Byng: A Novel of Mystery- Intrigue and Adventure,pg40821.epub,Detective and Mystery,Stone| A.,0.134,0.7760000000000000,0.08900000000000000,3569,0.871732709011789,89,111,211,81.05,0
The Adventures of Peregrine Pickle,pg4084.epub,Literary,Smollett| T.,0.157,0.74,0.102,6646,0.84369601928163,431,319,904,33.53,3
Meg- of Valencia,pg40926.epub,Literary,Jarrell| Myra Williams,0.168,0.741,0.09,1157,0.869756332608352,48,132,126,81.23,3
The Day of Temptation,pg40998.epub,Literary,Queux| William Le,0.153,0.732,0.115,5158,0.878056417803059,177,239,258,71.59,3
Stolen Souls,pg40999.epub,Literary,Queux| William Le,0.134,0.746,0.12,3874,0.862870304379362,274,194,183,70.78,3
The Sign of the Stranger,pg41089.epub,Detective and Mystery,Queux| William Le,0.13700000000000000,0.7440000000000000,0.11900000000000000,4646,0.861804903254779,207,227,207,79.35,0
Rayton: A Backwoods Mystery,pg41122.epub,Literary,Roberts| Theodore Goodridge,0.11700000000000000,0.753,0.13,5399,0.865467210964079,139,61,330,92.46,3
Jenifer's Prayer,pg41191.epub,Literary,Crane| Oliver,0.17300000000000000,0.74,0.087,1770,0.865324482242328,81,112,109,79.22,3
The Eve of All-Hallows- Adelaide of Tyrconnel- v. 1 of 3,pg41212.epub,Literary,Hartstonge| Matthew Weld,0.175,0.753,0.07200000000000000,1304,0.856421065855477,276,55,118,59.13,3
Ten Thousand a-Year. Volume 3.,pg41247.epub,Literary,Warren| Samuel,0.14,0.7610000000000000,0.098,6229,0.868929625856887,376,127,493,62.8,3
The Arm-Chair at the Inn,pg41284.epub,Literary,Smith| Francis Hopkinson,0.121,0.792,0.087,1214,0.869890771008414,88,50,134,76.31,3
My Danish Sweetheart: A Novel. Volume 1 of 3,pg41313.epub,Sea and Adventure,Russell| William Clark,0.1,0.802,0.099,2176,0.842285437757183,74,142,140,84.21,5
My Danish Sweetheart: A Novel. Volume 2 of 3,pg41314.epub,Sea and Adventure,Russell| William Clark,0.114,0.805,0.081,2949,0.86189977991336,103,127,244,79.52,5
My Danish Sweetheart: A Novel. Volume 3 of 3,pg41315.epub,Sea and Adventure,Russell| William Clark,0.107,0.794,0.099,2596,0.858785511027911,78,86,175,79.01,5
Mrs. Dorriman: A Novel. Volume 1 of 3,pg41329.epub,Literary,Chetwynd| Mrs. Henry Wayland,0.161,0.725,0.114,2567,0.864844871983717,54,226,201,78.45,3
Mrs. Dorriman: A Novel. Volume 2 of 3,pg41330.epub,Literary,Chetwynd| Mrs. Henry Wayland,0.16,0.7090000000000000,0.132,2787,0.864669889331238,49,230,190,80.67,3
Mrs. Dorriman: A Novel. Volume 3 of 3,pg41331.epub,Literary,Chetwynd| Mrs. Henry Wayland,0.18,0.706,0.114,3146,0.868039537080411,56,216,142,81.16,3
Ten Thousand a-Year. Volume 2.,pg41332.epub,Literary,Warren| Samuel,0.161,0.7510000000000000,0.08800000000000000,5048,0.870730110862632,306,129,447,63.88,3
Mount Royal: A Novel. Volume 1 of 3,pg41339.epub,Literary,Braddon| M. E.,0.183,0.725,0.091,2634,0.8790848949150420,234,127,138,76.82,4
Mount Royal: A Novel. Volume 2 of 3,pg41340.epub,Literary,Braddon| M. E.,0.17800000000000000,0.715,0.107,2670,0.880387528145091,182,121,141,77.71,4
Mount Royal: A Novel. Volume 3 of 3,pg41341.epub,Literary,Braddon| M. E.,0.151,0.737,0.11200000000000000,3165,0.877756615207085,176,127,154,78.16,4
Mohawks: A Novel. Volume 1 of 3,pg41374.epub,Literary,Braddon| M. E.,0.16,0.748,0.092,2932,0.872827060533795,313,118,176,74.85,4
Mohawks: A Novel. Volume 2 of 3,pg41375.epub,Literary,Braddon| M. E.,0.16400000000000000,0.733,0.10300000000000000,2881,0.873356191603923,292,115,169,76.57,4
Mohawks: A Novel. Volume 3 of 3,pg41376.epub,Literary,Braddon| M. E.,0.153,0.7290000000000000,0.11900000000000000,2835,0.871517664115313,271,93,174,77.36,4
The Broken Thread,pg41459.epub,Detective and Mystery,Queux| William Le,0.151,0.748,0.10100000000000000,4223,0.861299720321777,160,144,282,78.8,1
The Yazoo Mystery: A Novel,pg41483.epub,Literary,Craddock| Irving,0.127,0.7960000000000000,0.077,2858,0.869060650706314,72,88,277,79.85,4
The Decadent: Being the Gospel of Inaction - Wherein Are Set Forth in Romance Form Certain Reflections Touching the Curious Characteristics of These Ultimate Years- and the Divers Causes Thereof,pg41490.epub,Literary,Cram| Ralph Adams,0.131,0.747,0.122,498,0.861191338008558,42,5,50,67.04,4
The House Opposite: A Mystery,pg41525.epub,Detective and Mystery,Kent| Elizabeth,0.12,0.7490000000000000,0.131,3951,0.868015510742925,113,222,217,82.26,1
Rose Clark,pg41542.epub,Literary,Fern| Fanny,0.15,0.747,0.10400000000000000,4671,0.88577797046903,271,320,214,81.01,4
Mabel: A Novel. Vol. 1 (of 3),pg41564.epub,Literary,Newby| Mrs. C. J.,0.172,0.7140000000000000,0.114,2213,0.879512161382922,61,244,185,77.39,4
A Fortnight of Folly,pg41660.epub,Literary,Conway| Hugh| Thompson| Maurice,0.156,0.748,0.096,1759,0.883736139612571,162,100,172,80.66,4
A Changed Heart: A Novel,pg41672.epub,Literary,Fleming| May Agnes,0.13700000000000000,0.743,0.121,10249,0.873454906902937,356,396,336,81.13,4
Albrecht,pg41764.epub,Literary,Bates| Arlo,0.14800000000000000,0.759,0.09300000000000000,2151,0.84631575485571,95,181,236,72.72,4
Quintus Oakes: A Detective Story,pg41790.epub,Detective and Mystery,Jackson| Charles Ross,0.11700000000000000,0.7830000000000000,0.1,3805,0.854185952386943,70,7,275,80.47,1
The Last Miracle,pg41794.epub,Literary,Shiel| M. P.,0.114,0.8010000000000000,0.085,3251,0.864084431474518,228,104,274,88.08,4
John Marvel- Assistant,pg41817.epub,Literary,Page| Thomas Nelson,0.14400000000000000,0.7660000000000000,0.09,8979,0.858369507371748,290,261,435,80.3,4
The Golden Bough,pg41844.epub,Literary,Gibbs| George,0.133,0.767,0.1,7818,0.862056188181637,229,195,333,81.27,4
The Terms of Surrender,pg41859.epub,Literary,Tracy| Louis,0.14,0.758,0.102,6128,0.8756277187696960,194,187,453,78.83,4
Ragna,pg41863.epub,Literary,Costantini| Anna Miller,0.156,0.748,0.096,2161,0.863106383613028,101,222,114,80.33,4
A Fair Mystery: The Story of a Coquette,pg41932.epub,Literary,Brame| Charlotte M.,0.209,0.688,0.10300000000000000,11728,0.868084920314063,203,383,349,91.39,4
The Debatable Land: A Novel,pg41963.epub,Literary,Colton| Arthur,0.12,0.792,0.08800000000000000,4290,0.8684407720550120,231,65,194,81.09,4
The Barrel Mystery,pg42010.epub,Detective and Mystery,Flynn| William J.,0.083,0.8240000000000000,0.094,3055,0.853525433738674,194,39,125,75.63,1
The Eve of All-Hallows- Adelaide of Tyrconnel- v. 2 of 3,pg42095.epub,Literary,Hartstonge| Matthew Weld,0.183,0.745,0.07200000000000000,1467,0.862388620458317,272,45,132,62.65,4
The Trail-Hunter: A Tale of the Far West,pg42115.epub,Western Stories,Aimard| Gustave,0.149,0.746,0.105,6360,0.865140484364915,113,45,312,76.56,7
The Pirates of the Prairies: Adventures in the American Desert,pg42117.epub,Western Stories,Aimard| Gustave,0.135,0.741,0.124,4899,0.867880446638023,104,140,313,76.54,7
The World Before Them: A Novel. Volume 2 (of 3),pg42145.epub,Literary,Moodie| Susanna,0.19,0.6920000000000000,0.11800000000000000,2550,0.868706895261439,137,179,123,79.14,4
